,date,count,period,hour,minute,day,month,year,weekday,d0,d1,d2,d3,d4
2377,2021-09-25 18:15:00,1965997,2021-09-25 18:15:00,18,15,25,9,2021,5,2025377,2006681,1998583,2003142,2005780
2378,2021-09-25 18:30:00,1917824,2021-09-25 18:30:00,18,30,25,9,2021,5,1965997,2025377,2006681,1998583,2003142
2379,2021-09-25 18:45:00,1926128,2021-09-25 18:45:00,18,45,25,9,2021,5,1917824,1965997,2025377,2006681,1998583
2380,2021-09-25 19:00:00,1909610,2021-09-25 19:00:00,19,0,25,9,2021,5,1926128,1917824,1965997,2025377,2006681
2381,2021-09-25 19:15:00,1902864,2021-09-25 19:15:00,19,15,25,9,2021,5,1909610,1926128,1917824,1965997,2025377
2382,2021-09-25 19:30:00,1907190,2021-09-25 19:30:00,19,30,25,9,2021,5,1902864,1909610,1926128,1917824,1965997
2383,2021-09-25 19:45:00,1877643,2021-09-25 19:45:00,19,45,25,9,2021,5,1907190,1902864,1909610,1926128,1917824
2384,2021-09-25 20:00:00,2044327,2021-09-25 20:00:00,20,0,25,9,2021,5,1877643,1907190,1902864,1909610,1926128
2385,2021-09-25 20:15:00,2032184,2021-09-25 20:15:00,20,15,25,9,2021,5,2044327,1877643,1907190,1902864,1909610
2386,2021-09-25 20:30:00,2035631,2021-09-25 20:30:00,20,30,25,9,2021,5,2032184,2044327,1877643,1907190,1902864
2387,2021-09-25 20:45:00,2067530,2021-09-25 20:45:00,20,45,25,9,2021,5,2035631,2032184,2044327,1877643,1907190
2388,2021-09-25 21:00:00,2053752,2021-09-25 21:00:00,21,0,25,9,2021,5,2067530,2035631,2032184,2044327,1877643
2389,2021-09-25 21:15:00,2062660,2021-09-25 21:15:00,21,15,25,9,2021,5,2053752,2067530,2035631,2032184,2044327
2390,2021-09-25 21:30:00,2120848,2021-09-25 21:30:00,21,30,25,9,2021,5,2062660,2053752,2067530,2035631,2032184
2391,2021-09-25 21:45:00,2114925,2021-09-25 21:45:00,21,45,25,9,2021,5,2120848,2062660,2053752,2067530,2035631
2392,2021-09-25 22:00:00,2114332,2021-09-25 22:00:00,22,0,25,9,2021,5,2114925,2120848,2062660,2053752,2067530
2393,2021-09-25 22:15:00,2118457,2021-09-25 22:15:00,22,15,25,9,2021,5,2114332,2114925,2120848,2062660,2053752
2394,2021-09-25 22:30:00,2104995,2021-09-25 22:30:00,22,30,25,9,2021,5,2118457,2114332,2114925,2120848,2062660
2395,2021-09-25 22:45:00,2153092,2021-09-25 22:45:00,22,45,25,9,2021,5,2104995,2118457,2114332,2114925,2120848
2396,2021-09-25 23:00:00,2183117,2021-09-25 23:00:00,23,0,25,9,2021,5,2153092,2104995,2118457,2114332,2114925
2397,2021-09-25 23:15:00,2184043,2021-09-25 23:15:00,23,15,25,9,2021,5,2183117,2153092,2104995,2118457,2114332
2398,2021-09-25 23:30:00,2165716,2021-09-25 23:30:00,23,30,25,9,2021,5,2184043,2183117,2153092,2104995,2118457
2399,2021-09-25 23:45:00,2163101,2021-09-25 23:45:00,23,45,25,9,2021,5,2165716,2184043,2183117,2153092,2104995
2400,2021-09-26 00:00:00,2106946,2021-09-26 00:00:00,0,0,26,9,2021,6,2163101,2165716,2184043,2183117,2153092
2401,2021-09-26 00:15:00,2090063,2021-09-26 00:15:00,0,15,26,9,2021,6,2106946,2163101,2165716,2184043,2183117
2402,2021-09-26 00:30:00,2098017,2021-09-26 00:30:00,0,30,26,9,2021,6,2090063,2106946,2163101,2165716,2184043
2403,2021-09-26 00:45:00,2085066,2021-09-26 00:45:00,0,45,26,9,2021,6,2098017,2090063,2106946,2163101,2165716
2404,2021-09-26 01:00:00,2071254,2021-09-26 01:00:00,1,0,26,9,2021,6,2085066,2098017,2090063,2106946,2163101
2405,2021-09-26 01:15:00,2079249,2021-09-26 01:15:00,1,15,26,9,2021,6,2071254,2085066,2098017,2090063,2106946
2406,2021-09-26 01:30:00,2081474,2021-09-26 01:30:00,1,30,26,9,2021,6,2079249,2071254,2085066,2098017,2090063
2407,2021-09-26 01:45:00,2102232,2021-09-26 01:45:00,1,45,26,9,2021,6,2081474,2079249,2071254,2085066,2098017
2408,2021-09-26 02:00:00,2085502,2021-09-26 02:00:00,2,0,26,9,2021,6,2102232,2081474,2079249,2071254,2085066
2409,2021-09-26 02:15:00,2060971,2021-09-26 02:15:00,2,15,26,9,2021,6,2085502,2102232,2081474,2079249,2071254
2410,2021-09-26 02:30:00,1911161,2021-09-26 02:30:00,2,30,26,9,2021,6,2060971,2085502,2102232,2081474,2079249
2411,2021-09-26 02:45:00,1907399,2021-09-26 02:45:00,2,45,26,9,2021,6,1911161,2060971,2085502,2102232,2081474
2412,2021-09-26 03:00:00,1897612,2021-09-26 03:00:00,3,0,26,9,2021,6,1907399,1911161,2060971,2085502,2102232
2413,2021-09-26 03:15:00,1929838,2021-09-26 03:15:00,3,15,26,9,2021,6,1897612,1907399,1911161,2060971,2085502
2414,2021-09-26 03:30:00,1906872,2021-09-26 03:30:00,3,30,26,9,2021,6,1929838,1897612,1907399,1911161,2060971
2415,2021-09-26 03:45:00,1958615,2021-09-26 03:45:00,3,45,26,9,2021,6,1906872,1929838,1897612,1907399,1911161
2416,2021-09-26 04:00:00,1954933,2021-09-26 04:00:00,4,0,26,9,2021,6,1958615,1906872,1929838,1897612,1907399
2417,2021-09-26 04:15:00,1955894,2021-09-26 04:15:00,4,15,26,9,2021,6,1954933,1958615,1906872,1929838,1897612
2418,2021-09-26 04:30:00,1982116,2021-09-26 04:30:00,4,30,26,9,2021,6,1955894,1954933,1958615,1906872,1929838
2419,2021-09-26 04:45:00,1963309,2021-09-26 04:45:00,4,45,26,9,2021,6,1982116,1955894,1954933,1958615,1906872
2420,2021-09-26 05:00:00,1977735,2021-09-26 05:00:00,5,0,26,9,2021,6,1963309,1982116,1955894,1954933,1958615
2421,2021-09-26 05:15:00,1978112,2021-09-26 05:15:00,5,15,26,9,2021,6,1977735,1963309,1982116,1955894,1954933
2422,2021-09-26 05:30:00,1884814,2021-09-26 05:30:00,5,30,26,9,2021,6,1978112,1977735,1963309,1982116,1955894
2423,2021-09-26 05:45:00,1886137,2021-09-26 05:45:00,5,45,26,9,2021,6,1884814,1978112,1977735,1963309,1982116
2424,2021-09-26 06:00:00,1886038,2021-09-26 06:00:00,6,0,26,9,2021,6,1886137,1884814,1978112,1977735,1963309
2425,2021-09-26 06:15:00,1858193,2021-09-26 06:15:00,6,15,26,9,2021,6,1886038,1886137,1884814,1978112,1977735
2426,2021-09-26 06:30:00,1824005,2021-09-26 06:30:00,6,30,26,9,2021,6,1858193,1886038,1886137,1884814,1978112
2427,2021-09-26 06:45:00,1849450,2021-09-26 06:45:00,6,45,26,9,2021,6,1824005,1858193,1886038,1886137,1884814
2428,2021-09-26 07:00:00,1828763,2021-09-26 07:00:00,7,0,26,9,2021,6,1849450,1824005,1858193,1886038,1886137
2429,2021-09-26 07:15:00,1832518,2021-09-26 07:15:00,7,15,26,9,2021,6,1828763,1849450,1824005,1858193,1886038
2430,2021-09-26 07:30:00,1860533,2021-09-26 07:30:00,7,30,26,9,2021,6,1832518,1828763,1849450,1824005,1858193
2431,2021-09-26 07:45:00,1884653,2021-09-26 07:45:00,7,45,26,9,2021,6,1860533,1832518,1828763,1849450,1824005
2432,2021-09-26 08:00:00,1911631,2021-09-26 08:00:00,8,0,26,9,2021,6,1884653,1860533,1832518,1828763,1849450
2433,2021-09-26 08:15:00,1906218,2021-09-26 08:15:00,8,15,26,9,2021,6,1911631,1884653,1860533,1832518,1828763
2434,2021-09-26 08:30:00,1935383,2021-09-26 08:30:00,8,30,26,9,2021,6,1906218,1911631,1884653,1860533,1832518
2435,2021-09-26 08:45:00,1946594,2021-09-26 08:45:00,8,45,26,9,2021,6,1935383,1906218,1911631,1884653,1860533
2436,2021-09-26 09:00:00,1958603,2021-09-26 09:00:00,9,0,26,9,2021,6,1946594,1935383,1906218,1911631,1884653
2437,2021-09-26 09:15:00,1974554,2021-09-26 09:15:00,9,15,26,9,2021,6,1958603,1946594,1935383,1906218,1911631
2438,2021-09-26 09:30:00,1974210,2021-09-26 09:30:00,9,30,26,9,2021,6,1974554,1958603,1946594,1935383,1906218
2439,2021-09-26 09:45:00,1972831,2021-09-26 09:45:00,9,45,26,9,2021,6,1974210,1974554,1958603,1946594,1935383
2440,2021-09-26 10:00:00,2019375,2021-09-26 10:00:00,10,0,26,9,2021,6,1972831,1974210,1974554,1958603,1946594
2441,2021-09-26 10:15:00,1999278,2021-09-26 10:15:00,10,15,26,9,2021,6,2019375,1972831,1974210,1974554,1958603
2442,2021-09-26 10:30:00,1941431,2021-09-26 10:30:00,10,30,26,9,2021,6,1999278,2019375,1972831,1974210,1974554
2443,2021-09-26 10:45:00,1970981,2021-09-26 10:45:00,10,45,26,9,2021,6,1941431,1999278,2019375,1972831,1974210
2444,2021-09-26 11:00:00,1984859,2021-09-26 11:00:00,11,0,26,9,2021,6,1970981,1941431,1999278,2019375,1972831
2445,2021-09-26 11:15:00,1982773,2021-09-26 11:15:00,11,15,26,9,2021,6,1984859,1970981,1941431,1999278,2019375
2446,2021-09-26 11:30:00,2039270,2021-09-26 11:30:00,11,30,26,9,2021,6,1982773,1984859,1970981,1941431,1999278
2447,2021-09-26 11:45:00,2007081,2021-09-26 11:45:00,11,45,26,9,2021,6,2039270,1982773,1984859,1970981,1941431
2448,2021-09-26 12:00:00,2020057,2021-09-26 12:00:00,12,0,26,9,2021,6,2007081,2039270,1982773,1984859,1970981
2449,2021-09-26 12:15:00,2015940,2021-09-26 12:15:00,12,15,26,9,2021,6,2020057,2007081,2039270,1982773,1984859
2450,2021-09-26 12:30:00,2008362,2021-09-26 12:30:00,12,30,26,9,2021,6,2015940,2020057,2007081,2039270,1982773
2451,2021-09-26 12:45:00,2011947,2021-09-26 12:45:00,12,45,26,9,2021,6,2008362,2015940,2020057,2007081,2039270
2452,2021-09-26 13:00:00,2012906,2021-09-26 13:00:00,13,0,26,9,2021,6,2011947,2008362,2015940,2020057,2007081
2453,2021-09-26 13:15:00,2017871,2021-09-26 13:15:00,13,15,26,9,2021,6,2012906,2011947,2008362,2015940,2020057
2454,2021-09-26 13:30:00,1972092,2021-09-26 13:30:00,13,30,26,9,2021,6,2017871,2012906,2011947,2008362,2015940
2455,2021-09-26 13:45:00,1999555,2021-09-26 13:45:00,13,45,26,9,2021,6,1972092,2017871,2012906,2011947,2008362
2456,2021-09-26 14:00:00,1997976,2021-09-26 14:00:00,14,0,26,9,2021,6,1999555,1972092,2017871,2012906,2011947
2457,2021-09-26 14:15:00,1980031,2021-09-26 14:15:00,14,15,26,9,2021,6,1997976,1999555,1972092,2017871,2012906
2458,2021-09-26 14:30:00,1973299,2021-09-26 14:30:00,14,30,26,9,2021,6,1980031,1997976,1999555,1972092,2017871
2459,2021-09-26 14:45:00,2030421,2021-09-26 14:45:00,14,45,26,9,2021,6,1973299,1980031,1997976,1999555,1972092
2460,2021-09-26 15:00:00,2027516,2021-09-26 15:00:00,15,0,26,9,2021,6,2030421,1973299,1980031,1997976,1999555
2461,2021-09-26 15:15:00,2025488,2021-09-26 15:15:00,15,15,26,9,2021,6,2027516,2030421,1973299,1980031,1997976
2462,2021-09-26 15:30:00,1941950,2021-09-26 15:30:00,15,30,26,9,2021,6,2025488,2027516,2030421,1973299,1980031
2463,2021-09-26 15:45:00,1945577,2021-09-26 15:45:00,15,45,26,9,2021,6,1941950,2025488,2027516,2030421,1973299
2464,2021-09-26 16:00:00,1947682,2021-09-26 16:00:00,16,0,26,9,2021,6,1945577,1941950,2025488,2027516,2030421
2465,2021-09-26 16:15:00,1970470,2021-09-26 16:15:00,16,15,26,9,2021,6,1947682,1945577,1941950,2025488,2027516
2466,2021-09-26 16:30:00,1952684,2021-09-26 16:30:00,16,30,26,9,2021,6,1970470,1947682,1945577,1941950,2025488
2467,2021-09-26 16:45:00,1962011,2021-09-26 16:45:00,16,45,26,9,2021,6,1952684,1970470,1947682,1945577,1941950
2468,2021-09-26 17:00:00,1952353,2021-09-26 17:00:00,17,0,26,9,2021,6,1962011,1952684,1970470,1947682,1945577
2469,2021-09-26 17:15:00,1947103,2021-09-26 17:15:00,17,15,26,9,2021,6,1952353,1962011,1952684,1970470,1947682
2470,2021-09-26 17:30:00,1947594,2021-09-26 17:30:00,17,30,26,9,2021,6,1947103,1952353,1962011,1952684,1970470
2471,2021-09-26 17:45:00,1934127,2021-09-26 17:45:00,17,45,26,9,2021,6,1947594,1947103,1952353,1962011,1952684
2472,2021-09-26 18:00:00,2101376,2021-09-26 18:00:00,18,0,26,9,2021,6,1934127,1947594,1947103,1952353,1962011
2473,2021-09-26 18:15:00,2100384,2021-09-26 18:15:00,18,15,26,9,2021,6,2101376,1934127,1947594,1947103,1952353
2474,2021-09-26 18:30:00,2085670,2021-09-26 18:30:00,18,30,26,9,2021,6,2100384,2101376,1934127,1947594,1947103
2475,2021-09-26 18:45:00,2100911,2021-09-26 18:45:00,18,45,26,9,2021,6,2085670,2100384,2101376,1934127,1947594
2476,2021-09-26 19:00:00,2091754,2021-09-26 19:00:00,19,0,26,9,2021,6,2100911,2085670,2100384,2101376,1934127
2477,2021-09-26 19:15:00,2085234,2021-09-26 19:15:00,19,15,26,9,2021,6,2091754,2100911,2085670,2100384,2101376
2478,2021-09-26 19:30:00,2087610,2021-09-26 19:30:00,19,30,26,9,2021,6,2085234,2091754,2100911,2085670,2100384
2479,2021-09-26 19:45:00,2080639,2021-09-26 19:45:00,19,45,26,9,2021,6,2087610,2085234,2091754,2100911,2085670
2480,2021-09-26 20:00:00,2109276,2021-09-26 20:00:00,20,0,26,9,2021,6,2080639,2087610,2085234,2091754,2100911
2481,2021-09-26 20:15:00,2120942,2021-09-26 20:15:00,20,15,26,9,2021,6,2109276,2080639,2087610,2085234,2091754
2482,2021-09-26 20:30:00,2088306,2021-09-26 20:30:00,20,30,26,9,2021,6,2120942,2109276,2080639,2087610,2085234
2483,2021-09-26 20:45:00,2160332,2021-09-26 20:45:00,20,45,26,9,2021,6,2088306,2120942,2109276,2080639,2087610
2484,2021-09-26 21:00:00,2159512,2021-09-26 21:00:00,21,0,26,9,2021,6,2160332,2088306,2120942,2109276,2080639
2485,2021-09-26 21:15:00,2165663,2021-09-26 21:15:00,21,15,26,9,2021,6,2159512,2160332,2088306,2120942,2109276
2486,2021-09-26 21:30:00,2150144,2021-09-26 21:30:00,21,30,26,9,2021,6,2165663,2159512,2160332,2088306,2120942
2487,2021-09-26 21:45:00,2328996,2021-09-26 21:45:00,21,45,26,9,2021,6,2150144,2165663,2159512,2160332,2088306
2488,2021-09-26 22:00:00,2333519,2021-09-26 22:00:00,22,0,26,9,2021,6,2328996,2150144,2165663,2159512,2160332
2489,2021-09-26 22:15:00,2304689,2021-09-26 22:15:00,22,15,26,9,2021,6,2333519,2328996,2150144,2165663,2159512
2490,2021-09-26 22:30:00,2309550,2021-09-26 22:30:00,22,30,26,9,2021,6,2304689,2333519,2328996,2150144,2165663
2491,2021-09-26 22:45:00,2342293,2021-09-26 22:45:00,22,45,26,9,2021,6,2309550,2304689,2333519,2328996,2150144
2492,2021-09-26 23:00:00,2345355,2021-09-26 23:00:00,23,0,26,9,2021,6,2342293,2309550,2304689,2333519,2328996
2493,2021-09-26 23:15:00,2321062,2021-09-26 23:15:00,23,15,26,9,2021,6,2345355,2342293,2309550,2304689,2333519
2494,2021-09-26 23:30:00,2333278,2021-09-26 23:30:00,23,30,26,9,2021,6,2321062,2345355,2342293,2309550,2304689
2495,2021-09-26 23:45:00,2305736,2021-09-26 23:45:00,23,45,26,9,2021,6,2333278,2321062,2345355,2342293,2309550
2496,2021-09-27 00:00:00,2305017,2021-09-27 00:00:00,0,0,27,9,2021,0,2305736,2333278,2321062,2345355,2342293
2497,2021-09-27 00:15:00,2308803,2021-09-27 00:15:00,0,15,27,9,2021,0,2305017,2305736,2333278,2321062,2345355
2498,2021-09-27 00:30:00,2229137,2021-09-27 00:30:00,0,30,27,9,2021,0,2308803,2305017,2305736,2333278,2321062
2499,2021-09-27 00:45:00,2176836,2021-09-27 00:45:00,0,45,27,9,2021,0,2229137,2308803,2305017,2305736,2333278
2500,2021-09-27 01:00:00,2324476,2021-09-27 01:00:00,1,0,27,9,2021,0,2176836,2229137,2308803,2305017,2305736
2501,2021-09-27 01:15:00,2302751,2021-09-27 01:15:00,1,15,27,9,2021,0,2324476,2176836,2229137,2308803,2305017
2502,2021-09-27 01:30:00,2307387,2021-09-27 01:30:00,1,30,27,9,2021,0,2302751,2324476,2176836,2229137,2308803
2503,2021-09-27 01:45:00,2313086,2021-09-27 01:45:00,1,45,27,9,2021,0,2307387,2302751,2324476,2176836,2229137
2504,2021-09-27 02:00:00,2311802,2021-09-27 02:00:00,2,0,27,9,2021,0,2313086,2307387,2302751,2324476,2176836
2505,2021-09-27 02:15:00,2369517,2021-09-27 02:15:00,2,15,27,9,2021,0,2311802,2313086,2307387,2302751,2324476
2506,2021-09-27 02:30:00,2315080,2021-09-27 02:30:00,2,30,27,9,2021,0,2369517,2311802,2313086,2307387,2302751
2507,2021-09-27 02:45:00,2295861,2021-09-27 02:45:00,2,45,27,9,2021,0,2315080,2369517,2311802,2313086,2307387
2508,2021-09-27 03:00:00,2281876,2021-09-27 03:00:00,3,0,27,9,2021,0,2295861,2315080,2369517,2311802,2313086
2509,2021-09-27 03:15:00,2259621,2021-09-27 03:15:00,3,15,27,9,2021,0,2281876,2295861,2315080,2369517,2311802
2510,2021-09-27 03:30:00,2393070,2021-09-27 03:30:00,3,30,27,9,2021,0,2259621,2281876,2295861,2315080,2369517
2511,2021-09-27 03:45:00,2387304,2021-09-27 03:45:00,3,45,27,9,2021,0,2393070,2259621,2281876,2295861,2315080
2512,2021-09-27 04:00:00,2386853,2021-09-27 04:00:00,4,0,27,9,2021,0,2387304,2393070,2259621,2281876,2295861
2513,2021-09-27 04:15:00,2380147,2021-09-27 04:15:00,4,15,27,9,2021,0,2386853,2387304,2393070,2259621,2281876
2514,2021-09-27 04:30:00,2390560,2021-09-27 04:30:00,4,30,27,9,2021,0,2380147,2386853,2387304,2393070,2259621
2515,2021-09-27 04:45:00,2387905,2021-09-27 04:45:00,4,45,27,9,2021,0,2390560,2380147,2386853,2387304,2393070
2516,2021-09-27 05:00:00,2376082,2021-09-27 05:00:00,5,0,27,9,2021,0,2387905,2390560,2380147,2386853,2387304
2517,2021-09-27 05:15:00,2378799,2021-09-27 05:15:00,5,15,27,9,2021,0,2376082,2387905,2390560,2380147,2386853
2518,2021-09-27 05:30:00,2396262,2021-09-27 05:30:00,5,30,27,9,2021,0,2378799,2376082,2387905,2390560,2380147
2519,2021-09-27 05:45:00,2433310,2021-09-27 05:45:00,5,45,27,9,2021,0,2396262,2378799,2376082,2387905,2390560
2520,2021-09-27 06:00:00,2573124,2021-09-27 06:00:00,6,0,27,9,2021,0,2433310,2396262,2378799,2376082,2387905
2521,2021-09-27 06:15:00,2571804,2021-09-27 06:15:00,6,15,27,9,2021,0,2573124,2433310,2396262,2378799,2376082
2522,2021-09-27 06:30:00,2598180,2021-09-27 06:30:00,6,30,27,9,2021,0,2571804,2573124,2433310,2396262,2378799
2523,2021-09-27 06:45:00,2599779,2021-09-27 06:45:00,6,45,27,9,2021,0,2598180,2571804,2573124,2433310,2396262
2524,2021-09-27 07:00:00,2702580,2021-09-27 07:00:00,7,0,27,9,2021,0,2599779,2598180,2571804,2573124,2433310
2525,2021-09-27 07:15:00,2707490,2021-09-27 07:15:00,7,15,27,9,2021,0,2702580,2599779,2598180,2571804,2573124
2526,2021-09-27 07:30:00,2706826,2021-09-27 07:30:00,7,30,27,9,2021,0,2707490,2702580,2599779,2598180,2571804
2527,2021-09-27 07:45:00,2759204,2021-09-27 07:45:00,7,45,27,9,2021,0,2706826,2707490,2702580,2599779,2598180
2528,2021-09-27 08:00:00,2879245,2021-09-27 08:00:00,8,0,27,9,2021,0,2759204,2706826,2707490,2702580,2599779
2529,2021-09-27 08:15:00,2876353,2021-09-27 08:15:00,8,15,27,9,2021,0,2879245,2759204,2706826,2707490,2702580
2530,2021-09-27 08:30:00,2876211,2021-09-27 08:30:00,8,30,27,9,2021,0,2876353,2879245,2759204,2706826,2707490
2531,2021-09-27 08:45:00,2875621,2021-09-27 08:45:00,8,45,27,9,2021,0,2876211,2876353,2879245,2759204,2706826
2532,2021-09-27 09:00:00,2869614,2021-09-27 09:00:00,9,0,27,9,2021,0,2875621,2876211,2876353,2879245,2759204
2533,2021-09-27 09:15:00,2858599,2021-09-27 09:15:00,9,15,27,9,2021,0,2869614,2875621,2876211,2876353,2879245
2534,2021-09-27 09:30:00,2848311,2021-09-27 09:30:00,9,30,27,9,2021,0,2858599,2869614,2875621,2876211,2876353
2535,2021-09-27 09:45:00,2852655,2021-09-27 09:45:00,9,45,27,9,2021,0,2848311,2858599,2869614,2875621,2876211
2536,2021-09-27 10:00:00,2865637,2021-09-27 10:00:00,10,0,27,9,2021,0,2852655,2848311,2858599,2869614,2875621
2537,2021-09-27 10:15:00,2834106,2021-09-27 10:15:00,10,15,27,9,2021,0,2865637,2852655,2848311,2858599,2869614
2538,2021-09-27 10:30:00,2900710,2021-09-27 10:30:00,10,30,27,9,2021,0,2834106,2865637,2852655,2848311,2858599
2539,2021-09-27 10:45:00,2902416,2021-09-27 10:45:00,10,45,27,9,2021,0,2900710,2834106,2865637,2852655,2848311
2540,2021-09-27 11:00:00,2866819,2021-09-27 11:00:00,11,0,27,9,2021,0,2902416,2900710,2834106,2865637,2852655
2541,2021-09-27 11:15:00,2858875,2021-09-27 11:15:00,11,15,27,9,2021,0,2866819,2902416,2900710,2834106,2865637
2542,2021-09-27 11:30:00,2840205,2021-09-27 11:30:00,11,30,27,9,2021,0,2858875,2866819,2902416,2900710,2834106
2543,2021-09-27 11:45:00,2839212,2021-09-27 11:45:00,11,45,27,9,2021,0,2840205,2858875,2866819,2902416,2900710
2544,2021-09-27 12:00:00,2842134,2021-09-27 12:00:00,12,0,27,9,2021,0,2839212,2840205,2858875,2866819,2902416
2545,2021-09-27 12:15:00,2840648,2021-09-27 12:15:00,12,15,27,9,2021,0,2842134,2839212,2840205,2858875,2866819
2546,2021-09-27 12:30:00,2894862,2021-09-27 12:30:00,12,30,27,9,2021,0,2840648,2842134,2839212,2840205,2858875
2547,2021-09-27 12:45:00,2887224,2021-09-27 12:45:00,12,45,27,9,2021,0,2894862,2840648,2842134,2839212,2840205
2548,2021-09-27 13:00:00,2910511,2021-09-27 13:00:00,13,0,27,9,2021,0,2887224,2894862,2840648,2842134,2839212
2549,2021-09-27 13:15:00,2754932,2021-09-27 13:15:00,13,15,27,9,2021,0,2910511,2887224,2894862,2840648,2842134
2550,2021-09-27 13:30:00,2766565,2021-09-27 13:30:00,13,30,27,9,2021,0,2754932,2910511,2887224,2894862,2840648
2551,2021-09-27 13:45:00,2779996,2021-09-27 13:45:00,13,45,27,9,2021,0,2766565,2754932,2910511,2887224,2894862
2552,2021-09-27 14:00:00,2797925,2021-09-27 14:00:00,14,0,27,9,2021,0,2779996,2766565,2754932,2910511,2887224
2553,2021-09-27 14:15:00,2814946,2021-09-27 14:15:00,14,15,27,9,2021,0,2797925,2779996,2766565,2754932,2910511
2554,2021-09-27 14:30:00,2760327,2021-09-27 14:30:00,14,30,27,9,2021,0,2814946,2797925,2779996,2766565,2754932
2555,2021-09-27 14:45:00,2745450,2021-09-27 14:45:00,14,45,27,9,2021,0,2760327,2814946,2797925,2779996,2766565
2556,2021-09-27 15:00:00,2748508,2021-09-27 15:00:00,15,0,27,9,2021,0,2745450,2760327,2814946,2797925,2779996
2557,2021-09-27 15:15:00,2752975,2021-09-27 15:15:00,15,15,27,9,2021,0,2748508,2745450,2760327,2814946,2797925
2558,2021-09-27 15:30:00,2808173,2021-09-27 15:30:00,15,30,27,9,2021,0,2752975,2748508,2745450,2760327,2814946
2559,2021-09-27 15:45:00,2822046,2021-09-27 15:45:00,15,45,27,9,2021,0,2808173,2752975,2748508,2745450,2760327
2560,2021-09-27 16:00:00,2840789,2021-09-27 16:00:00,16,0,27,9,2021,0,2822046,2808173,2752975,2748508,2745450
2561,2021-09-27 16:15:00,2939766,2021-09-27 16:15:00,16,15,27,9,2021,0,2840789,2822046,2808173,2752975,2748508
2562,2021-09-27 16:30:00,2934643,2021-09-27 16:30:00,16,30,27,9,2021,0,2939766,2840789,2822046,2808173,2752975
2563,2021-09-27 16:45:00,2909682,2021-09-27 16:45:00,16,45,27,9,2021,0,2934643,2939766,2840789,2822046,2808173
2564,2021-09-27 17:00:00,2888044,2021-09-27 17:00:00,17,0,27,9,2021,0,2909682,2934643,2939766,2840789,2822046
2565,2021-09-27 17:15:00,2897173,2021-09-27 17:15:00,17,15,27,9,2021,0,2888044,2909682,2934643,2939766,2840789
2566,2021-09-27 17:30:00,2884610,2021-09-27 17:30:00,17,30,27,9,2021,0,2897173,2888044,2909682,2934643,2939766
2567,2021-09-27 17:45:00,2878400,2021-09-27 17:45:00,17,45,27,9,2021,0,2884610,2897173,2888044,2909682,2934643
2568,2021-09-27 18:00:00,2930195,2021-09-27 18:00:00,18,0,27,9,2021,0,2878400,2884610,2897173,2888044,2909682
2569,2021-09-27 18:15:00,2933465,2021-09-27 18:15:00,18,15,27,9,2021,0,2930195,2878400,2884610,2897173,2888044
2570,2021-09-27 18:30:00,2947843,2021-09-27 18:30:00,18,30,27,9,2021,0,2933465,2930195,2878400,2884610,2897173
2571,2021-09-27 18:45:00,2971033,2021-09-27 18:45:00,18,45,27,9,2021,0,2947843,2933465,2930195,2878400,2884610
2572,2021-09-27 19:00:00,2848668,2021-09-27 19:00:00,19,0,27,9,2021,0,2971033,2947843,2933465,2930195,2878400
2573,2021-09-27 19:15:00,2836409,2021-09-27 19:15:00,19,15,27,9,2021,0,2848668,2971033,2947843,2933465,2930195
2574,2021-09-27 19:30:00,2837717,2021-09-27 19:30:00,19,30,27,9,2021,0,2836409,2848668,2971033,2947843,2933465
2575,2021-09-27 19:45:00,2838463,2021-09-27 19:45:00,19,45,27,9,2021,0,2837717,2836409,2848668,2971033,2947843
2576,2021-09-27 20:00:00,2790714,2021-09-27 20:00:00,20,0,27,9,2021,0,2838463,2837717,2836409,2848668,2971033
2577,2021-09-27 20:15:00,2797571,2021-09-27 20:15:00,20,15,27,9,2021,0,2790714,2838463,2837717,2836409,2848668
2578,2021-09-27 20:30:00,2797227,2021-09-27 20:30:00,20,30,27,9,2021,0,2797571,2790714,2838463,2837717,2836409
2579,2021-09-27 20:45:00,2831872,2021-09-27 20:45:00,20,45,27,9,2021,0,2797227,2797571,2790714,2838463,2837717
2580,2021-09-27 21:00:00,2825912,2021-09-27 21:00:00,21,0,27,9,2021,0,2831872,2797227,2797571,2790714,2838463
2581,2021-09-27 21:15:00,2817735,2021-09-27 21:15:00,21,15,27,9,2021,0,2825912,2831872,2797227,2797571,2790714
2582,2021-09-27 21:30:00,2912359,2021-09-27 21:30:00,21,30,27,9,2021,0,2817735,2825912,2831872,2797227,2797571
2583,2021-09-27 21:45:00,2878409,2021-09-27 21:45:00,21,45,27,9,2021,0,2912359,2817735,2825912,2831872,2797227
2584,2021-09-27 22:00:00,2924772,2021-09-27 22:00:00,22,0,27,9,2021,0,2878409,2912359,2817735,2825912,2831872
2585,2021-09-27 22:15:00,2936691,2021-09-27 22:15:00,22,15,27,9,2021,0,2924772,2878409,2912359,2817735,2825912
2586,2021-09-27 22:30:00,2935391,2021-09-27 22:30:00,22,30,27,9,2021,0,2936691,2924772,2878409,2912359,2817735
2587,2021-09-27 22:45:00,2903846,2021-09-27 22:45:00,22,45,27,9,2021,0,2935391,2936691,2924772,2878409,2912359
